"","stool.day6.R1_count","stool.day3.R3_count","stool.day6.R8_count","stool.day28.R8_count","stool.day3.R7_count","stool.day3.R2_count","stool.day28.R4_count","stool.day28.R2_count","stool.day6.R4_count","stool.day0.R6_count","stool.day0.R8_count","stool.day6.R5_count","stool.day0.R2_count","stool.day14.R5_count","stool.day6.R7_count","stool.day14.R3_count","stool.day28.R3_count","stool.day0.R4_count","stool.day3.R8_count","stool.day14.R6_count","stool.day28.R6_count","stool.day6.R2_count","stool.day14.R2_count","stool.day14.R1_count","stool.day3.R1_count","stool.day14.R8_count","stool.day0.R5_count","stool.day3.R5_count","stool.day14.R4_count","stool.day28.R1_count","stool.day0.R3_count","stool.day6.R6_count","stool.day3.R6_count","stool.day0.R1_count","stool.day0.R7_count","stool.day28.R7_count","stool.day14.R7_count","stool.day3.R4_count","stool.day6.R3_count","stool.day28.R5_count"
"Sideroxydans_lithotrophicus",0.000527225720002676,0.000485358878859387,0.000486447537482861,0.000672934618183812,0.000487611338990133,0.000559831937084185,0.000639159913189346,0.000700413475453619,0.000472393502426684,0.000516863479720171,0.00047039460569122,0.000529835445881142,0.000517349813005125,0.000599193861455428,0.000498094984162041,0.000732717200904984,0.000573338640839526,0.000518901029287324,0.000455390764026264,0.000529119100756201,0.000589023481622021,0.000540489749369265,0.000648003979046333,0.000731872384932236,0.000596818287220394,0.000526779962024738,0.000572665713007593,0.000539833352599665,0.000573039757900782,0.000659614730410873,0.000514178461037887,0.000493781636061591,0.000454674705407397,0.000534948309353125,0.000403775177380394,0.000562667505442469,0.000591528809666091,0.000449517173202017,0.00057398313034708,0.000558312066412039
"Bacillus_weihenstephanensis",0.00129026761925641,0.00138707449759291,0.00138930283791665,0.0013898332399536,0.00127633133030194,0.00131493433400231,0.00135473022346362,0.00139435886999406,0.00128352603648388,0.00119768026396248,0.00120864095404722,0.00134933116643186,0.00124114965524546,0.00125207286689128,0.00135153835116372,0.00157998751545905,0.00171560330416032,0.00119571338198134,0.00124887899302757,0.00129233132328166,0.00131542408111081,0.00125503568295774,0.00171255138796673,0.00133693482433331,0.001421353926861,0.0014518963293728,0.00116944729789188,0.00140906272688893,0.00133001869006796,0.00134923043191112,0.00123840620605463,0.00131769435270429,0.00127564458435701,0.00126818468159334,0.00125446679930161,0.0014159779782405,0.00133837194464699,0.00126380796659167,0.00130129954107355,0.00135345807686228
"Chlorobaculum_thiosulfatiphilum",4.01740796183934e-05,2.29350722995133e-05,8.89741327421392e-06,2.26953332349136e-05,3.33079450576456e-05,5.60260988668451e-05,2.41866942641626e-05,7.38858151822615e-06,1.64733375376139e-05,4.7106995395321e-05,4.88837002618548e-05,3.29547819243156e-05,1.85045047869091e-05,7.5269221717915e-06,2.17180517774229e-05,2.89692774505716e-05,0,3.9631211900295e-05,4.66959259186823e-05,6.71487666368716e-06,2.11176876213471e-05,3.91035008572943e-05,1.71947950667182e-05,0,2.64914470833916e-05,2.18632731736725e-05,6.97690660232459e-06,0,6.01591316553199e-05,0,8.6984310367376e-06,1.65181836551075e-05,3.68735994962828e-05,3.40444534596612e-05,1.37911980983584e-05,1.60547388337902e-05,0,2.55905254042176e-05,1.62242575250573e-05,1.33931062843508e-05
"Enterococcus_phage_phiFL1A",7.17095238788468e-05,1.54241585918031e-05,5.87518645197452e-05,0.000102884405421682,3.96566679840471e-05,6.12179827277451e-05,4.1479662979806e-05,0.000201462193402333,7.62266277116153e-05,2.42407187383128e-05,2.79046702579947e-05,3.92490961532846e-05,1.24290206207681e-05,8.90571482710353e-05,4.90591165683549e-05,0.00075052626461535,0.00066181856416798,4.49803220623251e-05,2.98091121782489e-05,0.000133317507036603,0.000120680904457542,2.0017377846542e-05,0.000178579372441897,9.21402887859792e-05,6.78408885046712e-06,5.76265367937191e-05,1.38364994061402e-05,7.46724603686845e-06,1.81729258416048e-05,0.000345654779444749,8.6984310367376e-06,5.25329664181588e-05,3.68735994962828e-05,2.85695057645258e-05,5.87658996090314e-05,0.000272123760662318,0.00022615530921397,5.54534759185416e-05,2.14857980561001e-05,0.000103371079278904
"Bacillus_lentus",5.98775375777267e-06,0,2.61615985050282e-05,5.7900137419048e-06,2.03076897808453e-05,0,0,0,0,6.19810221478088e-06,0,0,1.24290206207681e-05,0,2.17180517774229e-05,0,0,5.91205914503455e-06,0,0,1.59423592832772e-05,1.34528243076972e-05,0,0,6.78408885046712e-06,5.57140922167365e-06,2.05826584264867e-05,0,4.62464477073792e-06,0,8.6984310367376e-06,0,0,0,6.95244347892735e-06,0,0,0,0,0
"Pelobacter_propionicus",0.000711317546995611,0.000875317408551357,0.000817232467502193,0.000763237067124451,0.000687554278731708,0.000709091128459404,0.000762106819868231,0.000823507247479556,0.000665687204322203,0.000673085917303312,0.00074968400457392,0.000742948245493766,0.000741515639087501,0.00069519226855728,0.000829380171396687,0.000698719091477226,0.000993964167725541,0.000774379087656526,0.000737808785776136,0.00068711086769506,0.000809804680171909,0.000748624679598886,0.000764860841981501,0.000636312739573655,0.000751908177306054,0.00070610957005754,0.000699439932951036,0.000703112704006757,0.00062286533503943,0.000882786120664878,0.000715294958171533,0.000711752452360031,0.000694364664408617,0.000738473162626171,0.000746679906797543,0.000694376407689081,0.000948941280707861,0.000699953905790276,0.000722044463842967,0.000826873748110701
"Eubacterium_ventriosum",5.98775375777267e-06,0,8.89741327421392e-06,0,1.36496168890861e-05,1.18543668965025e-05,0,7.38858151822615e-06,5.56814481502015e-06,0,0,6.7990997175409e-06,0,1.492748623784e-05,7.36261324494007e-06,0,0,0,0,6.71487666368716e-06,5.38537229595693e-06,0,0,1.01288844908458e-05,0,0,6.97690660232459e-06,0,9.19415548435687e-06,0,2.55898843295861e-05,5.58438895059977e-06,5.48168840960179e-06,1.73874764046744e-05,0,0,0,1.29980163520607e-05,2.6677323592589e-05,1.33931062843508e-05
"Lactobacillus_phage_Lc-Nu",6.14668821663111e-05,2.29350722995133e-05,8.89741327421392e-06,2.81823189645259e-05,3.33079450576456e-05,5.07655472957421e-05,1.22621550455589e-05,4.26372746647708e-05,9.86715449470198e-05,5.26266303248351e-05,5.89675103332581e-05,5.7589985295278e-05,5.31735626112869e-05,2.22058647184187e-05,0,6.11667065679801e-05,0.000144133029109079,9.48139312134718e-05,4.66959259186823e-05,6.87835028690937e-05,5.08315990509728e-05,6.7815410150354e-06,9.4528248555162e-05,0.000108466963485261,2.00263976659391e-05,4.26637878836652e-05,9.94272382423569e-05,6.92882510819264e-05,9.19415548435687e-06,3.10639833122402e-05,3.3795670251768e-05,5.25329664181588e-05,2.66825578886669e-05,3.40444534596612e-05,7.6652551010205e-05,6.80569681171361e-05,7.46408716166148e-05,8.85969364962206e-05,9.29210738347961e-05,6.67222488081677e-05
"Methanopyrus_kandleri",5.62472253393253e-05,3.03179797282713e-05,2.61615985050282e-05,0.000316322066445643,3.33079450576456e-05,2.89986981011126e-05,6.35126940079342e-05,9.99438719092654e-05,2.18145806245632e-05,3.00799450412743e-05,1.69794919857413e-05,5.15640983758586e-05,3.03908767113175e-05,7.00441839683244e-05,4.90591165683549e-05,2.89692774505716e-05,1.55438806247743e-05,2.87096279108067e-05,2.98091121782489e-05,6.29546968449253e-05,0.000186923096836135,2.64785629339553e-05,1.71947950667182e-05,6.645927197318e-05,3.91252362665327e-05,3.75576602330185e-05,3.37492604867494e-05,6.92882510819264e-05,6.80314002792803e-05,0.000107416877780252,3.3795670251768e-05,4.75877531786502e-05,1.62234168518901e-05,3.40444534596612e-05,6.95244347892735e-06,0.000120845928488001,0.000125822606970756,1.29980163520607e-05,4.18498456103519e-05,8.1789448787613e-05
"Dolichospermum_circinale",0.000100975776818158,0.000156444961071667,0.000156667415628269,1.15011753103381e-05,0.000134804981633435,0.000188195528348613,0.000180463472331317,1.46594604662809e-05,0.000214922799575356,0.000178713190973221,0.000101391696127982,0.000113559558807304,0.000109971343049846,0,0.000169447332818305,0.000144604548031552,0,0.000325400909646099,0.000185402433572568,6.71487666368716e-06,1.59423592832772e-05,0.000157135515612089,1.71947950667182e-05,9.21402887859792e-05,0.0002015641290547,5.57140922167365e-06,0.000205645141219404,0.000123155412306375,0.000392502585991017,0,0.000189304376581615,0.000166685660024279,0.000172041460471195,0.00017067277191318,9.38054919665246e-05,8.10023292938514e-06,8.86852814295465e-06,0.000161205394684543,0.000160664442923694,6.28645273683511e-05
"Bordetella_ansorpii",0.000255703312729468,9.79554945555809e-05,0.000110472891691798,0.000393726768546399,0.000255137721756895,0.000290140822433224,0.00023072651449631,0.000296285910852758,0.000249105010360955,0.0002682593824214,0.000248698841657828,0.000251145901141079,0.000328645314375709,0.000124786916256287,0.000127482719095645,0.000109653944488136,3.0645012567756e-05,8.05155244891532e-05,0.000222778738046655,0.000215282188299429,0.000348985815366919,0.000284391725060502,0.000207150205088029,0.000100379086938348,0.000123248471608287,4.7709715979443e-05,0.000201372102202138,7.56267684945813e-05,0.000248110407229704,0.000173313818877863,0.000267156821149977,0.000140153979487689,0.000269942555087375,0.000289603431258536,0.000104862008746159,0.000254089977107681,5.0983694449759e-05,0.000133708634642007,0.000295421282233219,0.000262757985413702
"Geobacter_sp._FRC-32",0.0013776369635061,0.00136242892567526,0.00141431909646956,0.00149800086082083,0.00127756322703166,0.00129987316037923,0.00164744025835008,0.00147344531217218,0.00128395459326822,0.00131440589980416,0.0013328982526812,0.00130535726233138,0.00137820179975952,0.00144563759018546,0.00149100525252947,0.00137749309433834,0.000873599648465813,0.001361091290843,0.00133293429790291,0.00149963481113587,0.00139165533369136,0.00136896670979918,0.00118357132584319,0.00138528153808246,0.0013383392610403,0.0013378080934426,0.00139929640184543,0.00134501610660745,0.00118393007017306,0.00134629125541821,0.00139051210990891,0.0012646870015566,0.00127941954963324,0.00136095538976192,0.00133749186569379,0.00123487877271575,0.00116259578708424,0.00128324037054449,0.00134107300962773,0.00135300482428979
"uncultured_bacterium",0.00213034641126905,0.00239587955818447,0.00212747256019995,0.00189102649435075,0.00220205892829359,0.00206285245318278,0.00207440149317682,0.00201941712910997,0.00205258911142021,0.00218176379730443,0.00203205788611054,0.00211145750594451,0.00217346537615675,0.00176137408989412,0.00237968836113514,0.00192221281404073,0.00189650185111903,0.0021545104326744,0.00214164733581161,0.00179672830466883,0.00191123865655334,0.00230677970553931,0.00210110104658832,0.00204959026322774,0.00229707083666505,0.00210588684654144,0.00205607705816391,0.00236422401454417,0.00213949286969081,0.00179160228908243,0.00207477403912895,0.00209654573548248,0.00220385199879292,0.00218472050207686,0.00206372718417794,0.00200746781204617,0.00216827184242335,0.00200786634118929,0.00210035922737355,0.00198324998367139
"Escherichia_blattae",0.000162044993502358,0.000161881987469769,0.000294813129507687,0.000247971789089875,0.000129779417049486,0.000253711130696464,8.95656923732795e-05,0.000140019102775684,0.000490523694557705,0.000271458816612623,0.000281105584408171,0.000470937399513431,0.000261302726757505,0.000152497626952415,0.000198421197469574,8.61461098096939e-05,0,0.000451327561470266,0.000211923258354928,4.49920815512622e-05,0.000169600460930085,0.000556653190792639,8.00857518351647e-05,9.21402887859792e-05,0.000423346062439226,3.23898792658689e-05,0.000563928583474635,8.1870901633849e-05,0.000962704513584602,4.58762115526214e-05,9.43981885695999e-05,0.000103144540010981,0.000122531369935654,0.000298074995927194,9.93702869124309e-05,7.50106741981859e-05,8.86852814295465e-06,0.000191083255874061,0.000212005048081861,0.000123841506425451
"Tsuwabuki_witches'-broom_phytoplasma",2.90947263511407e-05,3.03179797282713e-05,5.87518645197452e-05,5.7900137419048e-06,1.36496168890861e-05,1.76516415067841e-05,0.000114140092040794,0,1.64733375376139e-05,3.00799450412743e-05,6.39139818180635e-05,2.6565597376672e-05,5.86760472647498e-05,2.22058647184187e-05,2.17180517774229e-05,0.000195585067456051,0,3.9631211900295e-05,2.98091121782489e-05,1.98459514359261e-05,5.38537229595693e-06,5.13515687610192e-05,8.67930430632463e-06,0.000131877943777572,8.05240374128725e-05,5.57140922167365e-06,2.72190743152819e-05,1.48038454497659e-05,0.000207017132413325,0,9.43981885695999e-05,3.75045617139156e-05,1.08888271809879e-05,1.16759469376356e-05,2.05199222770609e-05,8.10023292938514e-06,0,4.37720417808644e-05,2.14857980561001e-05,4.29937699348842e-05
"Kosmotoga_olearia",0.000894963634202573,0.000795537472955306,0.000901065212270966,0.000762291328099759,0.000894059271599669,0.000842022518090906,0.000707416955509855,0.000862272875223351,0.000910399121088041,0.000851075507155647,0.000878065679366196,0.000909709500880264,0.000950047639456151,0.000636565043597336,0.000933118821229406,0.000770201078235786,0.000190153998891077,0.000816888902606496,0.000854525002753239,0.00068711086769506,0.000816832874606551,0.000903816568273253,0.000760009063596622,0.000721998473427194,0.000761733717610199,0.000659495058195936,0.00080295867315966,0.00075846317840406,0.000956999943509922,0.000753897183997123,0.00101192400162887,0.000830517804679187,0.000874673172916787,0.000889022748128546,0.000970698177172313,0.000728709382361717,0.000521436575925795,0.000922112577971716,0.000956288765414097,0.000894562425297463
"Anabaena_sp._WH_0404",6.14668821663111e-05,7.78072137404978e-06,8.89741327421392e-06,3.89455028927903e-05,2.68593498193201e-05,8.62070287512589e-05,0,2.88627050977692e-05,7.15797093112888e-05,7.91457673767533e-05,5.3957959687711e-05,6.7990997175409e-06,7.99733002929828e-05,0,1.46005804205314e-05,0,0,3.9631211900295e-05,6.81699695710187e-05,0,5.38537229595693e-06,2.64785629339553e-05,1.71947950667182e-05,1.01288844908458e-05,1.34583890869766e-05,0,7.67488237218956e-05,0,1.37098312618305e-05,7.95566405987985e-06,7.26502589567256e-05,3.23631924635526e-05,1.08888271809879e-05,4.47726592713268e-05,1.37911980983584e-05,8.10023292938514e-06,0,2.55905254042176e-05,5.1646661195251e-05,2.20776372745543e-05
"Ruegeria_pomeroyi",0.000610540558748901,0.000579366659081318,0.000688236097333648,0.000757530374308666,0.000593174446240474,0.000666408776120684,0.000703758253310767,0.000673972978118585,0.000620932016940551,0.000787193907221272,0.000802577675146751,0.000656255464051352,0.000539831121793108,0.000809258152132753,0.000596926570479521,0.000671732971857805,0.000596880916614001,0.0010255916626998,0.000614653410953711,0.000718796070699488,0.000810513109759629,0.000604786205855723,0.000628845611452505,0.000709850712159435,0.000648194006029184,0.000677143581302327,0.00108820084215303,0.000639329105554039,0.000995949149431047,0.000640878740017293,0.000524814930130481,0.000642858770510113,0.000582871091498263,0.000570228362133971,0.00057276524878921,0.000881472386700261,0.000588797264858338,0.000625916842763939,0.000616019593699723,0.000655744381294767
"Orientia_tsutsugamushi",0.000669314801774392,0.000663412094332728,0.000735089061314287,0.000559234562288831,0.000695263170012627,0.000643217304824895,0.000466834852278655,0.000412481214575449,0.000644490823528387,0.000657480159577081,0.000703298340513609,0.000509726862615702,0.000628695297682829,0.000352104158843774,0.000721953909921699,0.000611581539296594,0.000614495152801041,0.000571009418292541,0.000650990152500333,0.000341022726317582,0.000514568631763673,0.000636422964988382,0.000459279933448287,0.000410109957692968,0.000697670790682626,0.000425636831577786,0.000618410193632651,0.000708710376243867,0.000568843612648579,0.000386915877478294,0.000655426342934028,0.000704469154377906,0.000708548063927172,0.000660416583123906,0.000591924635582464,0.000539153652984785,0.000439820313010472,0.000581531948353513,0.000723775928852967,0.000515990236690122
"Citrobacter_braakii",1.18886725554508e-05,7.78072137404978e-06,1.76155863486766e-05,0,6.88161725163973e-06,2.33656322184199e-05,6.17447008508161e-06,0,0,6.19810221478088e-06,0,0,2.44909324274054e-05,7.5269221717915e-06,0,0,0,5.91205914503455e-06,6.13980346598658e-06,0,0,6.7815410150354e-06,8.67930430632463e-06,0,0,0,1.38364994061402e-05,7.46724603686845e-06,1.81729258416048e-05,7.95566405987985e-06,1.7226203202406e-05,0,5.48168840960179e-06,5.88094679615981e-06,6.95244347892735e-06,8.10023292938514e-06,0,0,0,4.51467360145652e-06
"Nocardia_sp._C-14-1",5.98775375777267e-06,0,8.89741327421392e-06,5.7900137419048e-06,0,0,6.17447008508161e-06,0,5.56814481502015e-06,0,0,6.7990997175409e-06,0,2.22058647184187e-05,0,1.18411775723905e-05,0,0,0,0,0,0,0,0,0,0,6.97690660232459e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"Francisella_tularensis",0.00160833248575999,0.00178640866203432,0.00168138810774941,0.00202872824855544,0.00161618565018461,0.00161031043883442,0.00227328545946078,0.00199400140331247,0.00152900944218897,0.00153383596784943,0.00147907539158889,0.00186403179353329,0.00150857056471723,0.00142903358321341,0.00171198034770844,0.00176737527789653,0.00114095256174564,0.00148199451189799,0.00163558690750491,0.00139138752784502,0.00178993660308429,0.00173555317299023,0.00184000665476185,0.00154814272302222,0.00179209709892656,0.00205969676873175,0.00150298831846703,0.00175885303473505,0.00178614972288338,0.00227194443407307,0.00150462572926667,0.00153670164269512,0.00160625898558461,0.00156801344947107,0.00152200416055472,0.00144211686515709,0.00294166663411492,0.00157200071572485,0.00158433189563714,0.00190505177691442
"Roseburia_cecicola",0.00157666367198345,0.00213422686039858,0.00206201066554472,0.000293789714914519,0.00157989285998646,0.00159106217129685,0.000965148990522173,0.000387682098696938,0.00161463392559406,0.00139195440046039,0.00157877030575397,0.00117884826044661,0.00155803671677756,0.000338225774083726,0.00215108200465064,0.00134680261957942,0.000131975370529486,0.0015856943704604,0.00174032235635025,0.00039399314588212,0.000411502555000399,0.00185531255978768,0.000529515291380643,0.000963550480548441,0.00203321270405691,0.000254499122462461,0.00148157817408048,0.00171556204945471,0.00135128013605783,0.000107416877780252,0.00172633940586097,0.00147089810995569,0.00150188641276615,0.00149103050234867,0.00143077774206025,0.000430157303560864,3.45630378020263e-05,0.0015380743860554,0.00166051148935374,0.000854817240277817
"Mycoplasma_phocidae",0.000481861780972295,0.000122306789278537,0.000117381737399711,0.000566847745646115,0.000596427000838566,0.000405210509997456,0.000383035153619176,0.000547336546091094,0.000642306963817607,0.00100061804666829,0.0010371584553082,0.00057979756345111,0.000447739294946687,0.00138209285286712,0.000198421197469574,0.000307252538764714,1.55438806247743e-05,0.000912466158589245,0.000648499987249415,0.0012809362911649,0.000541892413334015,0.000123127440208804,0.000701033760587752,0.00045252576540692,0.000274448223815235,0.0006218523093652,0.000908104738079693,0.000606945739618224,0.000563532994640202,0.000428233163677996,0.000462804084823501,0.000706302807787528,0.000788244103515666,0.000389937308803239,0.00127457820058901,0.000591477626365817,0.000707617244257203,0.000684500197307063,0.000385239765300924,0.000374462997519966
"Paenibacillus_sp._Dex70-34",5.98775375777267e-06,1.54241585918031e-05,0,0,1.36496168890861e-05,0,0,0,0,6.19810221478088e-06,0,0,0,7.5269221717915e-06,0,0,0,5.91205914503455e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48339448620978e-06,8.97866729454569e-06
"Legionella_cherrii",1.18886725554508e-05,0,0,0,2.68593498193201e-05,1.18543668965025e-05,0,0,5.56814481502015e-06,2.42407187383128e-05,5.74176211299945e-06,0,6.26179018288438e-06,7.5269221717915e-06,7.36261324494007e-06,0,0,3.42083348654079e-05,1.81472233040409e-05,0,2.62265956394451e-05,6.7815410150354e-06,8.67930430632463e-06,0,0,0,3.37492604867494e-05,0,2.69461718673426e-05,0,1.7226203202406e-05,2.18719133066001e-05,1.08888271809879e-05,1.73874764046744e-05,3.36610548493247e-05,0,0,0,0,4.51467360145652e-06
"Streptomyces_cacaoi",8.17006572339007e-05,9.79554945555809e-05,2.61615985050282e-05,0,1.36496168890861e-05,7.14027582220002e-05,0,0,6.2117811731412e-05,6.19810221478088e-06,5.74176211299945e-06,3.92490961532846e-05,6.41053807832814e-05,0,2.87189736741835e-05,2.89692774505716e-05,0,9.48139312134718e-05,1.81472233040409e-05,0,1.0698860805323e-05,0.000112869686847599,0,0,1.34583890869766e-05,5.57140922167365e-06,6.49186458956423e-05,2.91028488444653e-05,1.37098312618305e-05,0,4.9756642751535e-05,5.58438895059977e-06,5.48168840960179e-06,5.88094679615981e-06,0,0,0,0.000147691093467321,0.00011819521083559,1.33931062843508e-05
"Paenibacillus_sp._KSM-N115",3.46721105710776e-05,1.54241585918031e-05,0.000103451962757291,5.7900137419048e-06,5.81333886801982e-05,4.54344872468897e-05,4.1479662979806e-05,7.38858151822615e-06,2.70842442303215e-05,3.58358533367627e-05,3.32553928485381e-05,6.35314129284408e-05,1.24290206207681e-05,3.64117513974973e-05,7.47563390672734e-05,1.76325928768584e-05,0,2.87096279108067e-05,3.5516587265977e-05,6.71487666368716e-06,1.59423592832772e-05,8.0461824736145e-05,8.67930430632463e-06,1.01288844908458e-05,4.52999063165023e-05,5.57140922167365e-06,4.65041773007904e-05,0.000100064098333704,6.80314002792803e-05,7.95566405987985e-06,1.7226203202406e-05,5.25329664181588e-05,2.14873784984664e-05,3.40444534596612e-05,2.71421006388158e-05,8.10023292938514e-06,8.86852814295465e-06,4.37720417808644e-05,5.1646661195251e-05,4.70481486609172e-05
"Methanosaeta_thermophila",0.000196958218478907,0.000188088354321285,0.000220561441220338,0.000162329928262692,0.000251396421231064,0.000326170668334466,0.000137394748978318,0.000128923533666819,0.00022136284710036,0.000299166145261511,0.000269628241685931,0.000190104558107719,0.000211834122659321,0.000285891775875025,0.000193726530189835,0.000152884121947487,0.000211748336117415,0.000244758827394266,0.000306366591518278,0.000189614146973636,9.16170779925921e-05,0.000277495698990478,0.000178579372441897,0.00015410986932775,0.000209871562999412,0.000121270732223984,0.000326211285534174,0.000204580780745896,0.000362988017092214,8.77634762303146e-05,0.000364651680787258,0.000224458383876952,0.000261454610460296,0.00019676302806958,0.000231060298891954,8.8598369149368e-05,0.000111728686656466,0.000343468321010212,0.000287573750548336,0.000176699603719681
"Burkholderia_cepacia",0.000298427995463851,0.000329941392481429,0.000388516728380417,0.000263807192102502,0.000320414583975139,0.000396425490065266,0.000172185538458618,0.000255606769024771,0.000255012889589947,0.000384643153569006,0.000348502320988497,0.000269684565265692,0.000296360480883769,0.000662651067186761,0.000435868022875433,0.000334155977729963,0.000113199635144734,0.000350614594828904,0.000347755226849919,0.000448698660965075,0.000303624476417822,0.000370441561599114,0.000340415674914175,0.000433749323066642,0.000333328890418395,0.000295763702809755,0.000329362215818319,0.00037048943069149,0.000465331303649147,0.000107416877780252,0.000216833878744818,0.000370225554261948,0.000350728506383478,0.000300859103274382,0.000280473890672655,0.000423933407809273,5.0983694449759e-05,0.000244925253602997,0.000308159600540719,0.000245994926644469
"Bacillus_sp._GL1",4.01740796183934e-05,7.21534316112684e-05,0.000130877105526225,0,0.000109037418096417,4.00310029281433e-05,7.93317683475618e-05,0,6.2117811731412e-05,5.26266303248351e-05,5.3957959687711e-05,3.29547819243156e-05,9.52476858692019e-05,0,6.84753759942284e-05,8.61461098096939e-05,7.82890050752193e-06,3.9631211900295e-05,7.33652928629467e-05,0,2.11176876213471e-05,6.90643242377404e-05,2.55525415534897e-05,4.84693271963913e-05,0.000128290766608492,5.57140922167365e-06,4.65041773007904e-05,6.28524521829687e-05,0.00013896355122487,0,4.18494123767221e-05,5.74160787455131e-05,7.52106465822319e-05,8.01882936369924e-05,2.05199222770609e-05,0,0,3.78020652875523e-05,6.12034844306499e-05,9.63065461893325e-05
"Salinispora_tropica",0.000395860089319365,0.000410036241850128,0.000381127603226831,0.000413760872207753,0.000365484332182085,0.00048734626944632,0.000520510795085237,0.000304004094101341,0.000438962929395203,0.000425798899130034,0.00043188955279819,0.000473188056413638,0.000432708747332744,0.000362233545406361,0.000336812315023507,0.000424564211852241,0.00100946391557492,0.000487427228031161,0.000441061745827885,0.000311947885644947,0.000439427284464298,0.000538653869784885,0.000323623144467757,0.000363182160577297,0.000433033918123799,0.000333397367238308,0.000503088693498194,0.000454832109297245,0.000637250187867754,0.000260181781499947,0.000401055405986331,0.000465951508157316,0.000393980425406676,0.000350350724791505,0.000419494127778956,0.000498719472606436,0.00066012314240203,0.000408457920887735,0.000446070223375232,0.000471406822647249
"Gordonia_bronchialis",0.000641611629920091,0.000587533800425498,0.000814503206159148,0.000796809577338104,0.000673033416742846,0.00074486923713985,0.000666699901114635,0.000677363025081944,0.000660494259016782,0.000645050983420628,0.000618505096090344,0.000633809274667441,0.000632735968132705,0.000722557374003581,0.000874898863009866,0.000655783748739447,0.000745413890984906,0.000752147382320035,0.000724569963027729,0.000614299913515584,0.000827826100860084,0.000676452505149543,0.000755104544781926,0.000643527702941192,0.000651025712735801,0.00080476582261301,0.000626065257718143,0.000661685767060443,0.000701297228117829,0.000760567330512147,0.000623134810904586,0.000745426977599213,0.000721344423230453,0.000657041122547037,0.0007059546493312,0.000715942496241153,0.000829447355590651,0.00068328658043427,0.000684742840099902,0.000728162540385928
"Veillonella_montpellierensis",5.09597418695327e-05,0.000347892864063653,0.000220561441220338,0.000196527025165715,5.81333886801982e-05,5.60260988668451e-05,0.00019259108522287,0.000668840224180945,6.68772190697403e-05,6.87463632226233e-05,6.87989429661666e-05,0.000181258907920799,0.000283957601244492,3.64117513974973e-05,0.000271227497979677,0.000160995441176207,0,0.000104065301693465,0.000157023887710096,5.70479476692611e-05,0.000193646456262602,0.000362039021198349,0.000429841178083167,0.000221041965498592,0.000157314712476785,0.000791737777941786,7.67488237218956e-05,0.000180791125077111,0.000250538147183777,0.000390497504687459,0.000115109656562632,8.99816300536806e-05,8.42439434164002e-05,0.000280946921082889,4.00799536214027e-05,0.000108227701217488,0.000274805374847181,4.96550121039579e-05,0.000126268722775565,0.00027658451506575
"uncultured_bacterium_FLS12",7.67357547769777e-05,3.75771710109451e-05,1.76155863486766e-05,0,9.27617683476053e-05,1.76516415067841e-05,6.17447008508161e-06,0,2.70842442303215e-05,1.83157268634283e-05,3.8534213307655e-05,2.0078638845724e-05,0.000128811889033067,0,2.87189736741835e-05,1.76325928768584e-05,0,1.74760281286151e-05,4.11448014098546e-05,0,5.38537229595693e-06,0.000123127440208804,0,0,8.05240374128725e-05,0,2.05826584264867e-05,4.29303100463828e-05,9.19415548435687e-06,0,8.6984310367376e-06,2.71529334032651e-05,5.65040103766076e-05,8.49990142160433e-05,6.95244347892735e-06,8.10023292938514e-06,0,6.55132223090919e-06,9.72487749052772e-05,0
"Halobacillus_trueperi",5.98775375777267e-06,0,0,5.7900137419048e-06,0,0,0,3.58019509692824e-05,0,0,0,0,0,2.93660268126043e-05,0,0.000701838166116183,3.80372920006954e-05,0,0,2.62679538418993e-05,0,0,0,2.00306090403813e-05,0,5.57140922167365e-06,0,0,0,3.10639833122402e-05,8.6984310367376e-06,0,5.48168840960179e-06,1.16759469376356e-05,2.71421006388158e-05,2.38686685794822e-05,1.75816890058304e-05,0,0,8.97866729454569e-06
