"","inds","deps","slopes","intersects","sps","ips"
"20","Brochothrix","Candidatus_Riesia",-0.275446623893986,-0.0136093459205233,0.0203727800197745,0.66419109362406
"21","Heliophilum","Candidatus_Riesia",-0.211809449316455,-0.0772465204980538,0.046455440349688,0.0519552006491735
"22","Lysobacter","Candidatus_Riesia",-0.260417602104749,-0.0286383677097596,0.0319712938760271,0.351297595557061
"23","Kluyvera","Herminiimonas",0.569014070361585,-0.408174947985295,0.043545119195576,0.0350666288903477
"24","Terrimonas","Herminiimonas",-0.545320411792747,0.159651539772147,0.0182950508826239,0.0507246614336721
"25","Oscillatoria","Herminiimonas",0.79897333323988,-0.15657200857851,0.0386846803746483,0.219189818560341
"26","Brenneria","Herminiimonas",-0.218187384920931,-0.16748148709967,0.0196816423928856,0.0148055186521893
"27","Brochothrix","Herminiimonas",0.735825220177564,-0.0934238955161945,0.0433216862326503,0.363875065123983
"28","Thermobispora","Herminiimonas",0.907521661622082,-0.265120336960712,0.0226412644271342,0.0613112941571471
"29","Ectothiorhodospira","Herminiimonas",0.756840403861616,-0.114439079200246,0.030945810562693,0.204657211710758
"30","Lysobacter","Herminiimonas",0.825399172674737,-0.182997848013367,0.010843857083645,0.0324500782129859
"31","Alkalilactibacillus","Capnocytophaga",1.07509161485372,-1.34632583859798,0.0409410340827274,0.0188957966132069
"32","P22-like_viruses","Capnocytophaga",-1.62339598876248,0.405415620078776,0.0086091304626952,0.0332282815591009
"33","Soehngenia","Capnocytophaga",-1.58769315557186,0.281339956390703,0.0134344881826338,0.128811525305886
"34","Rubrivivax","Thermodesulfovibrio",1.14342353704717,-0.155408422710302,0.0305273095622581,0.33174377564955
